,phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
610,6726231,http://unitus.mk.ua/sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C812/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6726231,2020-08-10T11:05:02+00:00,yes,2020-08-10T11:10:39+00:00,yes,Other
611,6848126,https://newsimdigital.com/doc/cmd-login=0e565c650735b8545b46a36fbd44699b/?reff=Y2Y0MGI5OWMyNGI1MDYyNDJkN2JlYmY3MGI5YWFhN2E=,http://www.phishtank.com/phish_detail.php?phish_id=6848126,2020-11-14T02:07:19+00:00,yes,2020-11-14T02:14:20+00:00,yes,Other
612,6958597,https://raddelmotalaka.com/zimonedrive3,http://www.phishtank.com/phish_detail.php?phish_id=6958597,2021-02-09T02:03:26+00:00,yes,2021-02-09T02:17:26+00:00,yes,Other
613,6858490,https://materialspinpubgm.com/,http://www.phishtank.com/phish_detail.php?phish_id=6858490,2020-11-21T22:20:30+00:00,yes,2020-12-04T05:38:55+00:00,yes,Other
614,6997626,http://ee-verify-billing-secure.com/,http://www.phishtank.com/phish_detail.php?phish_id=6997626,2021-03-03T13:08:26+00:00,yes,2021-03-03T13:16:03+00:00,yes,Other
615,7063476,http://autoamzn.com/2f90b/homepage,http://www.phishtank.com/phish_detail.php?phish_id=7063476,2021-04-09T02:09:04+00:00,yes,2021-04-09T02:33:42+00:00,yes,Other
616,6926756,http://new-payee-lloyds.com/lloyds/,http://www.phishtank.com/phish_detail.php?phish_id=6926756,2021-01-19T02:07:23+00:00,yes,2021-01-19T03:50:26+00:00,yes,Other
617,7061006,https://olx.polska-oferdo.link,http://www.phishtank.com/phish_detail.php?phish_id=7061006,2021-04-07T09:07:41+00:00,yes,2021-04-07T09:08:48+00:00,yes,Other
618,7032808,https://consultorias.org/block/,http://www.phishtank.com/phish_detail.php?phish_id=7032808,2021-03-18T21:19:18+00:00,yes,2021-03-18T21:23:31+00:00,yes,Other
619,7063437,http://construtoraeas.com.br/maas/daum/,http://www.phishtank.com/phish_detail.php?phish_id=7063437,2021-04-09T02:06:50+00:00,yes,2021-04-09T02:32:34+00:00,yes,Other
620,7035117,https://globailpage-prodwebex.com/,http://www.phishtank.com/phish_detail.php?phish_id=7035117,2021-03-19T14:07:11+00:00,yes,2021-03-19T20:40:56+00:00,yes,Other
621,7016930,http://www.ilove20.tonohost.com/,http://www.phishtank.com/phish_detail.php?phish_id=7016930,2021-03-12T02:41:35+00:00,yes,2021-03-12T17:59:10+00:00,yes,Other
622,7065765,https://fiuf89ufgigigi.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7065765,2021-04-10T21:29:35+00:00,yes,2021-04-10T21:30:12+00:00,yes,Other
623,7056901,https://mee-ralbead.com/Chase/1ddeb46b171d44442a39c0c257c33d10,http://www.phishtank.com/phish_detail.php?phish_id=7056901,2021-04-04T02:01:59+00:00,yes,2021-04-04T04:14:42+00:00,yes,Other
624,6244495,https://sen-manole.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6244495,2019-10-17T21:22:11+00:00,yes,2019-10-17T21:23:57+00:00,yes,Orange
625,7054182,https://certicobanque.cf/MGen/F6cc906b5ba22e7307e7ae5526dd96bd6/?dispatch=na39Rl9S6uE897nNj68oafleqRELweMDQlXpWNiBWAoztf5Oj7,http://www.phishtank.com/phish_detail.php?phish_id=7054182,2021-04-01T14:07:45+00:00,yes,2021-04-01T14:15:23+00:00,yes,Other
626,6328545,https://s.free.fr/92rsZcB4,http://www.phishtank.com/phish_detail.php?phish_id=6328545,2019-12-20T14:45:16+00:00,yes,2020-01-05T07:44:53+00:00,yes,PayPal
627,6448908,https://docs.google.com/forms/d/e/1FAIpQLSfDwn92QVW38Ss-20KziPdDCTGi6S6IH4nAsXeQlGTvdjh4eA/closedform,http://www.phishtank.com/phish_detail.php?phish_id=6448908,2020-03-13T19:20:03+00:00,yes,2020-03-28T07:27:20+00:00,yes,Other
628,6492490,https://berrycollege2-my.sharepoint.com/personal/tfreeman_berry_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=GpJzQZX4uDR GJomNQJ9lcVWWiQvVwKIV5EFAn6AW1I=&amp;docid=1_17c9d82461eb64869a103e0463529b21d&amp;wdFormId={628CEE9E-90A4-41B1-9939-C804DF4BAF9A}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6492490,2020-04-07T21:00:26+00:00,yes,2020-04-27T12:43:37+00:00,yes,Other
629,7036273,http://nocontent-mullzsiy.velocityhub.com/nextVRF.html?location=51fb44ca9a75c615aebf8e2cd492d365,http://www.phishtank.com/phish_detail.php?phish_id=7036273,2021-03-20T14:01:13+00:00,yes,2021-03-20T23:37:57+00:00,yes,Other
630,6726742,https://soulhealthlife.com/famous-progress-quotes-sayings/,http://www.phishtank.com/phish_detail.php?phish_id=6726742,2020-08-10T17:53:36+00:00,yes,2020-08-10T18:04:15+00:00,yes,"eBay, Inc."
631,7002521,http://register-my-device.com/,http://www.phishtank.com/phish_detail.php?phish_id=7002521,2021-03-06T02:11:53+00:00,yes,2021-03-06T04:12:27+00:00,yes,Other
632,6929321,http://manaplas.com/www.bankofamerica.comr/home1.php,http://www.phishtank.com/phish_detail.php?phish_id=6929321,2021-01-21T02:01:14+00:00,yes,2021-01-21T02:05:58+00:00,yes,Other
633,6303899,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__SWEyulUMUxNWlBYTVhLNU5WSTYzVkVIREdWSkZCWS4u,http://www.phishtank.com/phish_detail.php?phish_id=6303899,2019-12-02T14:06:56+00:00,yes,2019-12-15T03:59:53+00:00,yes,Other
634,6877721,https://biolinky.co/eventpubgmbile,http://www.phishtank.com/phish_detail.php?phish_id=6877721,2020-12-06T15:55:05+00:00,yes,2020-12-06T16:00:13+00:00,yes,Other
635,7065775,https://source-bonheur-orange-rost-user5.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7065775,2021-04-10T22:07:03+00:00,yes,2021-04-10T22:09:48+00:00,yes,Other
636,6909791,http://img.maplejournal.co.in/im/2249282/ed29ac22750f92c39cbde8d8e0555230c64c637c9ebb76f984c363e2265c93a3.jpg?e=x-nOhLNmI4uoI4iDlwJiX9KT12WolbYIyBnz84A3JDF2RgjNd0z2d9jDkzrYeh9IJ_c1VO_MZ96V9UIn9Tht9Va-oRZEsY98Q6uOfUi0azbJpsU2MTifSZvttGdz0urbnu-dXeDPcGCabU3n4C9is2vBYUBSYKutk1CqkelqP-yjK9uDhbJi4WxrHyfs7G-2huCiXlksE7LBQL6fRpBEIR0vtd71mNjKeKXrMdxQK59WSvRcENP7sEEJ-oGjk1e0uFPeZjkHa6Nvv4ExVVFCxqs3WYpVms2wpNvoWy2StXxizwvcsFXzq2pD38yiGqjEgjsf9UCzSM_HHjYzaskM3oa0VMjQe-ZAbrMpGMAddamEV0LfDQUVy6bBzb_iHwoF2Zchy0vhMRNgSQccI9WOtH0Z38gL7cPMiCTQN5Ck13s_HsTYzkJKarXDKThIKQIzFODvk7u0DbGKaym5N9LWg8qGf23vAIb8LwaKptkAsJWt4ac8YpDIiHYHIO-lDT3ChaUPzYHsBoK59ftSh9shdgFEHreA,http://www.phishtank.com/phish_detail.php?phish_id=6909791,2021-01-03T18:08:07+00:00,yes,2021-01-03T18:11:15+00:00,yes,Google
637,7039301,https://bdzwuyvvgszcmjbcqgdriyeipr-dot-poised-bot-306515.uk.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7039301,2021-03-22T14:06:23+00:00,yes,2021-03-22T14:29:26+00:00,yes,Other
638,6898255,https://www.google.com/url?q=https://passionfruit4576261.brizy.site/&amp;source=gmail&amp;ust=1608664764243000&amp;usg=AFQjCNGhLjNR1tYn8J4C1iJiD09RA9EHDQ,http://www.phishtank.com/phish_detail.php?phish_id=6898255,2020-12-21T19:38:57+00:00,yes,2021-01-20T04:45:58+00:00,yes,Other
639,6891240,https://milliondollarsproject.fxfdq.com/,http://www.phishtank.com/phish_detail.php?phish_id=6891240,2020-12-15T14:01:32+00:00,yes,2020-12-15T14:03:17+00:00,yes,Other
640,7065318,http://420cannehbus.com/sd/Doc/Docun/Docun/Docun/9ac1655f6d732842d444d2893d3436be,http://www.phishtank.com/phish_detail.php?phish_id=7065318,2021-04-10T14:02:33+00:00,yes,2021-04-10T14:06:29+00:00,yes,Other
641,6912198,https://www.evernote.com/shard/s417/client/snv?noteGuid=df310074-30f9-9003-58c2-15885df371d2&noteKey=3f0a7060a363b0def315a6d1c98f0a9c&sn=https%3A%2F%2Fwww.evernote.com%2Fshard%2Fs417%2Fsh%2Fdf310074-30f9-9003-58c2-15885df371d2%2F3f0a7060a363b0def315a6d1c98f0a9c&title=Payment%2BAdvice%252FRemittance,http://www.phishtank.com/phish_detail.php?phish_id=6912198,2021-01-05T18:12:52+00:00,yes,2021-01-18T05:23:14+00:00,yes,Other
642,7018850,http://brcgorhrnnqshfdfcnovtwqflg-dot-gle39404049.rj.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7018850,2021-03-13T14:17:24+00:00,yes,2021-03-13T14:44:08+00:00,yes,Other
643,7066504,https://bit.ly/3g1lyLj,http://www.phishtank.com/phish_detail.php?phish_id=7066504,2021-04-11T19:30:58+00:00,yes,2021-04-12T22:45:44+00:00,yes,Other
644,7047300,http://nuqgkphjkylxnncgvpodsixrxm-dot-gle39404049.rj.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7047300,2021-03-27T14:13:13+00:00,yes,2021-03-27T14:38:00+00:00,yes,Other
645,6168626,https://fr.chromeproxy.net/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2YyNDI2ZTg0YTRkMDM4OC8_YXBpX2tleT0yNjA4OTA1NDcxMTUmbGlkPTExNSZwYXlsb2FkPSU3QiUyMnNvdXJjZSUyMiUzQSUyMmpzc2RrJTIyJTdE,http://www.phishtank.com/phish_detail.php?phish_id=6168626,2019-08-21T21:15:17+00:00,yes,2019-08-21T21:55:26+00:00,yes,Other
646,7053344,https://rtjwianizrsbintaqdcwcuhmgg-dot-gle39404049.rj.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7053344,2021-04-01T02:08:35+00:00,yes,2021-04-01T02:15:59+00:00,yes,Other
647,2042606,http://www.formbuddy.com/cgi-bin/formdisp.pl?u=Twice&amp;f=LLM,http://www.phishtank.com/phish_detail.php?phish_id=2042606,2013-09-30T13:24:39+00:00,yes,2013-10-01T13:33:17+00:00,yes,Other
648,7063735,https://www.secure.runescape.com-tp.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7063735,2021-04-09T08:43:14+00:00,yes,2021-04-09T08:52:14+00:00,yes,Other
649,7066512,https://www.amazon-check-co-jp.c8z.top/,http://www.phishtank.com/phish_detail.php?phish_id=7066512,2021-04-11T19:58:20+00:00,yes,2021-04-11T19:59:56+00:00,yes,Other
650,7051528,https://sparkassefinanz.de/,http://www.phishtank.com/phish_detail.php?phish_id=7051528,2021-03-30T19:30:56+00:00,yes,2021-04-06T06:41:45+00:00,yes,Other
651,6862261,http://le-diablotin-rouen.com/login,http://www.phishtank.com/phish_detail.php?phish_id=6862261,2020-11-25T02:08:26+00:00,yes,2020-11-25T02:13:02+00:00,yes,Other
652,7057361,http://nocontent-qqhrshfg.velocityhub.com/nextVRF.html?location=45ab851b4b8990f5311fcd9a78c00f62,http://www.phishtank.com/phish_detail.php?phish_id=7057361,2021-04-04T14:01:17+00:00,yes,2021-04-04T14:06:26+00:00,yes,Other
653,6630589,http://hualish01.com/wp-content/plugins/elementor/core/settings/travesty,http://www.phishtank.com/phish_detail.php?phish_id=6630589,2020-06-15T12:00:26+00:00,yes,2020-06-15T12:02:47+00:00,yes,Other
654,6670875,https://opfgmdm.creatorlink.net/,http://www.phishtank.com/phish_detail.php?phish_id=6670875,2020-07-10T07:52:05+00:00,yes,2020-07-10T10:05:01+00:00,yes,Other
655,6659508,https://bit.ly/2ZAeE65,http://www.phishtank.com/phish_detail.php?phish_id=6659508,2020-07-02T21:47:50+00:00,yes,2020-07-02T21:49:03+00:00,yes,Facebook
656,7018797,https://rhenphyoefnsjswwfzrckubrdd-dot-gle39404049.rj.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7018797,2021-03-13T14:15:15+00:00,yes,2021-03-13T14:38:02+00:00,yes,Other
657,7063455,https://specialwayy.com/wp-admin/hin/dhl-RD111/,http://www.phishtank.com/phish_detail.php?phish_id=7063455,2021-04-09T02:07:51+00:00,yes,2021-04-09T02:33:42+00:00,yes,Other
658,7049225,https://sites.google.com/view/jmjmnhvdc/home,http://www.phishtank.com/phish_detail.php?phish_id=7049225,2021-03-29T11:01:58+00:00,yes,2021-04-12T19:35:03+00:00,yes,Other
659,7032828,http://www.sotprelifemils.tonohost.com/,http://www.phishtank.com/phish_detail.php?phish_id=7032828,2021-03-18T21:59:10+00:00,yes,2021-03-18T22:03:18+00:00,yes,Other
660,7067670,https://my.body.otherthingsee.buzz/,http://www.phishtank.com/phish_detail.php?phish_id=7067670,2021-04-12T20:19:35+00:00,yes,2021-04-12T20:22:36+00:00,yes,Other
661,7064955,http://takemore2021.xyz/In,http://www.phishtank.com/phish_detail.php?phish_id=7064955,2021-04-10T02:05:18+00:00,yes,2021-04-10T02:11:07+00:00,yes,Other
662,7047768,http://surl.li/opwc,http://www.phishtank.com/phish_detail.php?phish_id=7047768,2021-03-28T02:05:24+00:00,yes,2021-03-28T02:11:31+00:00,yes,Other
663,6835922,https://1drv.ms/xs/s!Am4xl7RvUGyWaXod-4XmPezY4Mk?wdFormId=%7BA1C5478A-C065-4B6F-B415-C1A0973F4392%7D,http://www.phishtank.com/phish_detail.php?phish_id=6835922,2020-11-05T09:22:22+00:00,yes,2020-11-06T05:48:55+00:00,yes,Other
664,6820715,https://app.simplenote.com/p/22F3qw,http://www.phishtank.com/phish_detail.php?phish_id=6820715,2020-10-24T09:33:33+00:00,yes,2020-11-11T09:52:44+00:00,yes,Other
665,6936909,http://account.fido.validation.information.ssl-truechannel.radyotom.com.tr/fido.ca,http://www.phishtank.com/phish_detail.php?phish_id=6936909,2021-01-26T02:00:28+00:00,yes,2021-01-26T02:02:21+00:00,yes,Other
666,6776979,https://urlz.fr/dQoq,http://www.phishtank.com/phish_detail.php?phish_id=6776979,2020-09-21T02:03:01+00:00,yes,2020-09-21T02:57:58+00:00,yes,Other
667,7063713,https://amazon-co-jp.zhongxiaoyang.top/,http://www.phishtank.com/phish_detail.php?phish_id=7063713,2021-04-09T08:34:13+00:00,yes,2021-04-09T08:39:23+00:00,yes,Other
668,6392633,http://xn--ugbd1cbxo23egh.com/citrixsh/741aab48efe6941bf0620552b7fb6753/sf8743rg387efg9823983.html,http://www.phishtank.com/phish_detail.php?phish_id=6392633,2020-02-08T14:01:25+00:00,yes,2020-02-10T10:44:46+00:00,yes,Other
669,7020959,"https://secure.oldschool.com-ez.ru/m=forum/forums.ws117,577878972,56777358678,6748789743,3",http://www.phishtank.com/phish_detail.php?phish_id=7020959,2021-03-14T23:16:26+00:00,yes,2021-03-15T01:32:53+00:00,yes,RuneScape
670,7066003,https://whatsappbokefundangangroup.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=7066003,2021-04-11T02:08:45+00:00,yes,2021-04-11T02:15:33+00:00,yes,Other
671,7018796,http://rhenphyoefnsjswwfzrckubrdd-dot-gle39404049.rj.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7018796,2021-03-13T14:15:15+00:00,yes,2021-03-13T14:36:58+00:00,yes,Other
672,6629751,http://67.205.108.141/category/ads/drvr/,http://www.phishtank.com/phish_detail.php?phish_id=6629751,2020-06-15T01:04:19+00:00,yes,2020-06-15T01:09:39+00:00,yes,Other
673,7065055,https://mee-ralbead.com/Chase/29bd26660ea9386124d13b6f62c72c8e,http://www.phishtank.com/phish_detail.php?phish_id=7065055,2021-04-10T03:00:23+00:00,yes,2021-04-10T03:02:26+00:00,yes,Other
674,7044239,http://thermandcondpcha.tonohost.com/index2.html,http://www.phishtank.com/phish_detail.php?phish_id=7044239,2021-03-25T14:03:27+00:00,yes,2021-03-25T14:06:04+00:00,yes,Other
675,7066753,https://aibonlineservicebanking.com/,http://www.phishtank.com/phish_detail.php?phish_id=7066753,2021-04-12T02:04:19+00:00,yes,2021-04-12T02:08:09+00:00,yes,Other
676,6011993,http://www.ibpm.ru/revslider/js/jquey/java/ndidi/dalu.php,http://www.phishtank.com/phish_detail.php?phish_id=6011993,2019-04-16T04:07:27+00:00,yes,2019-04-16T13:02:01+00:00,yes,Other
677,6952623,http://globailpage-prodwebex.com/,http://www.phishtank.com/phish_detail.php?phish_id=6952623,2021-02-05T02:06:49+00:00,yes,2021-02-05T02:10:30+00:00,yes,Other
678,7053419,https://usifkziihxxttmiwqokencuenp-dot-gle39404049.rj.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7053419,2021-04-01T02:11:02+00:00,yes,2021-04-01T02:22:07+00:00,yes,Other
679,7064916,https://www.alexaliebteuch.com/,http://www.phishtank.com/phish_detail.php?phish_id=7064916,2021-04-10T02:02:52+00:00,yes,2021-04-10T02:08:53+00:00,yes,Other
680,6929001,https://credifinanciera.didacsis.com/,http://www.phishtank.com/phish_detail.php?phish_id=6929001,2021-01-20T18:01:21+00:00,yes,2021-02-18T07:03:24+00:00,yes,Other
681,7065613,http://www.app.uniswap.liquidity-holder.com/,http://www.phishtank.com/phish_detail.php?phish_id=7065613,2021-04-10T18:41:47+00:00,yes,2021-04-10T18:49:54+00:00,yes,Other
682,7049186,https://ydrdkbcff.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7049186,2021-03-29T10:14:44+00:00,yes,2021-03-29T17:21:18+00:00,yes,Other
683,6744610,https://infobcp.com/txt,http://www.phishtank.com/phish_detail.php?phish_id=6744610,2020-08-25T09:54:16+00:00,yes,2020-08-25T10:01:04+00:00,yes,Other
684,7062701,https://www.httpsservices.runescape.com-cn.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7062701,2021-04-08T15:22:42+00:00,yes,2021-04-08T15:24:13+00:00,yes,Other
685,7052921,https://contapessoal.digital/,http://www.phishtank.com/phish_detail.php?phish_id=7052921,2021-03-31T20:43:17+00:00,yes,2021-03-31T20:46:13+00:00,yes,Americanas.com
686,7008677,http://frenchamani.s3-us-west-2.amazonaws.com/excel.html,http://www.phishtank.com/phish_detail.php?phish_id=7008677,2021-03-09T02:00:47+00:00,yes,2021-03-09T02:04:27+00:00,yes,Other
687,7062756,https://my-eeid.net/,http://www.phishtank.com/phish_detail.php?phish_id=7062756,2021-04-08T15:45:53+00:00,yes,2021-04-12T18:32:31+00:00,yes,Other
688,6270119,https://www.corinnakegel.com/Autenticazione/,http://www.phishtank.com/phish_detail.php?phish_id=6270119,2019-11-06T06:41:20+00:00,yes,2019-11-06T06:44:58+00:00,yes,Other
689,6903640,https://linktr.ee/amazon.co.jps,http://www.phishtank.com/phish_detail.php?phish_id=6903640,2020-12-28T00:02:16+00:00,yes,2021-01-18T20:45:48+00:00,yes,Other
690,6168625,http://fr.chromeproxy.net/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2YyNDI2ZTg0YTRkMDM4OC8_YXBpX2tleT0yNjA4OTA1NDcxMTUmbGlkPTExNSZwYXlsb2FkPSU3QiUyMnNvdXJjZSUyMiUzQSUyMmpzc2RrJTIyJTdE,http://www.phishtank.com/phish_detail.php?phish_id=6168625,2019-08-21T21:15:16+00:00,yes,2019-08-21T21:55:26+00:00,yes,Other
691,7056999,https://royalmail.pay-shipping.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,http://www.phishtank.com/phish_detail.php?phish_id=7056999,2021-04-04T02:07:56+00:00,yes,2021-04-04T04:22:17+00:00,yes,Other
692,6362106,http://inaceinox.pt/image_temp/default/Update/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6362106,2020-01-18T15:01:00+00:00,yes,2020-01-18T19:12:04+00:00,yes,Other
693,6985584,https://c-om.eu/p4qr0,http://www.phishtank.com/phish_detail.php?phish_id=6985584,2021-02-24T22:54:32+00:00,yes,2021-02-24T22:57:22+00:00,yes,Other
694,7058591,https://limpiezadeobras.cl/bih/paypal2020V4a/signin.php,http://www.phishtank.com/phish_detail.php?phish_id=7058591,2021-04-05T14:06:26+00:00,yes,2021-04-05T16:24:33+00:00,yes,Other
695,7008291,http://puremerchantprocessing.com/the-best-relationship-apps-and-web-sites-for-new-16/.d.php,http://www.phishtank.com/phish_detail.php?phish_id=7008291,2021-03-08T23:00:18+00:00,yes,2021-04-01T11:16:20+00:00,yes,Other
696,6233446,https://lofon-add.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6233446,2019-10-09T23:57:42+00:00,yes,2019-10-09T23:58:55+00:00,yes,Orange
697,7043481,https://sindhbarcouncil.org/advocates33333/images/connect/passport/www.wetransfer.com/Wetransfer/Wetransfer/login.php?ul=_LkeFUq_VJOXRTIPtoGYDw17dsfsfd18&amp;fid.18InboxLight.aspxn.XXXXXXXXXX&amp;fid.1rXXXXXXXXXXXXInboxLight94552_Product-email&amp;email=,http://www.phishtank.com/phish_detail.php?phish_id=7043481,2021-03-25T02:09:36+00:00,yes,2021-03-25T02:17:00+00:00,yes,Other
698,6445226,https://columbiaps-my.sharepoint.com/:x:/r/personal/agerzen_cpsk12_org/_layouts/15/WopiFrame.aspx?guestaccesstoken=usNbE6yBJHo9h25fK68jTyI54oK8%2b9ELlr1aq%2fst9K8%3d&docid=1_1b3a9c7812c9d4683b1b5cc7fc8ae677d&wdFormId=%7BF32B5748%2D8761%2D4D74%2DB73E%2D295011A92875%7D&action=formsubmit&cid=84c7b00e-f,http://www.phishtank.com/phish_detail.php?phish_id=6445226,2020-03-11T20:26:06+00:00,yes,2020-04-04T17:52:42+00:00,yes,Other
699,6954996,http://billing-errorhelp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6954996,2021-02-06T14:04:56+00:00,yes,2021-02-06T14:08:37+00:00,yes,Other
700,6860080,https://clouddoc-authorize.firebaseapp.com/......xx......,http://www.phishtank.com/phish_detail.php?phish_id=6860080,2020-11-23T14:09:30+00:00,yes,2020-11-23T14:14:48+00:00,yes,Other
701,6603964,http://nv.snprobbx.pbz.r.de.a2ip.ru/,http://www.phishtank.com/phish_detail.php?phish_id=6603964,2020-05-30T21:01:40+00:00,yes,2020-11-25T05:24:00+00:00,yes,Other
702,7065213,https://orange630.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7065213,2021-04-10T11:38:51+00:00,yes,2021-04-10T11:43:00+00:00,yes,Other
703,6972956,https://capilart.com.br/site/assets/js/us/delta.com/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6972956,2021-02-17T14:02:21+00:00,yes,2021-02-17T14:04:49+00:00,yes,Other
704,6560839,https://sekabetgiriss.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6560839,2020-05-11T21:22:36+00:00,yes,2020-05-11T21:38:23+00:00,yes,Other
705,6290088,https://windowsupdateerror.com/feed/,http://www.phishtank.com/phish_detail.php?phish_id=6290088,2019-11-22T06:01:47+00:00,yes,2019-12-21T21:39:45+00:00,yes,Other
706,6862478,https://biolinky.co/pubgmetro,http://www.phishtank.com/phish_detail.php?phish_id=6862478,2020-11-25T08:37:17+00:00,yes,2020-11-26T01:45:32+00:00,yes,Other
707,7040185,http://lloyduk-newdevice-registered-online.com/,http://www.phishtank.com/phish_detail.php?phish_id=7040185,2021-03-23T02:12:46+00:00,yes,2021-03-23T02:52:47+00:00,yes,Other
708,6972245,http://atendimentoltau24hrs.com/,http://www.phishtank.com/phish_detail.php?phish_id=6972245,2021-02-17T01:30:43+00:00,yes,2021-02-21T21:14:16+00:00,yes,Other
709,6924539,http://clouddoc-authorize.firebaseapp.com/.xx./xx...x.........x/,http://www.phishtank.com/phish_detail.php?phish_id=6924539,2021-01-17T02:04:08+00:00,yes,2021-01-17T02:41:28+00:00,yes,Other
710,7062581,https://halved-perpetual-mule.glitch.me/,http://www.phishtank.com/phish_detail.php?phish_id=7062581,2021-04-08T14:02:18+00:00,yes,2021-04-08T14:09:19+00:00,yes,Other
711,6658154,http://www.hasmob.com/assurance/alibaba.com/Login.htm,http://www.phishtank.com/phish_detail.php?phish_id=6658154,2020-07-02T02:01:49+00:00,yes,2020-07-02T02:09:09+00:00,yes,Other
712,6861751,https://creative-console.com/cgi-sys/suspendedpage.cgi?signin.ebay.de/ws/eBayISAPI.dll?SignIn&ru=https:/www.ebay.de/lJWo4GZsKJ19bzs,http://www.phishtank.com/phish_detail.php?phish_id=6861751,2020-11-24T18:53:21+00:00,yes,2020-12-30T03:58:21+00:00,yes,"eBay, Inc."
713,6846084,http://gruposcherman.com.br/plugins/fancy/resume/details1.php,http://www.phishtank.com/phish_detail.php?phish_id=6846084,2020-11-12T14:21:18+00:00,yes,2020-11-12T14:37:45+00:00,yes,Other
714,6870106,https://linktr.ee/PUBGMOBILE_ID_VIP,http://www.phishtank.com/phish_detail.php?phish_id=6870106,2020-11-30T23:23:41+00:00,yes,2020-12-04T05:25:51+00:00,yes,Other
715,6897258,https://urlz.fr/excC,http://www.phishtank.com/phish_detail.php?phish_id=6897258,2020-12-21T02:07:14+00:00,yes,2020-12-21T02:32:43+00:00,yes,Other
716,5801684,https://www.autolikesfree.net/,http://www.phishtank.com/phish_detail.php?phish_id=5801684,2018-10-01T19:37:49+00:00,yes,2018-10-05T08:35:18+00:00,yes,Facebook
717,7016696,http://eamashoppigbill.org/mazon/a84ef/homepage,http://www.phishtank.com/phish_detail.php?phish_id=7016696,2021-03-12T02:01:25+00:00,yes,2021-03-12T17:34:58+00:00,yes,Other
718,6956034,http://nocontent-lrxmsqmv.velocityhub.com/nextVRF.html?location=1c076b7b2151feaa66c186a861e39550,http://www.phishtank.com/phish_detail.php?phish_id=6956034,2021-02-07T14:03:44+00:00,yes,2021-02-08T15:37:02+00:00,yes,Other
719,6853680,https://ozaydininsaat.com/,http://www.phishtank.com/phish_detail.php?phish_id=6853680,2020-11-18T06:00:25+00:00,yes,2020-11-18T06:01:42+00:00,yes,Other
720,6896446,http://nocontent-tyvnrwno.velocityhub.com/nextVRF.html?location=e9e37046d0d1b501a32b0e6d1b530726,http://www.phishtank.com/phish_detail.php?phish_id=6896446,2020-12-20T02:00:38+00:00,yes,2020-12-20T02:06:23+00:00,yes,Other
721,7002348,http://nocontent-mullzsiy.velocityhub.com/nextVRF.html?location=2b16eb7b8190ca58b210fbb3d14c1b5d,http://www.phishtank.com/phish_detail.php?phish_id=7002348,2021-03-06T02:00:52+00:00,yes,2021-03-06T04:29:33+00:00,yes,Other
722,7007326,http://bingoshop.rs/ebay.de.singonacccountc53335b82cb093170657a560aa633ae793b1b483d10d47e1b06db4e,http://www.phishtank.com/phish_detail.php?phish_id=7007326,2021-03-08T14:00:43+00:00,yes,2021-03-08T15:05:54+00:00,yes,Other
723,7065228,http://security-app-mps.com/,http://www.phishtank.com/phish_detail.php?phish_id=7065228,2021-04-10T12:12:03+00:00,yes,2021-04-10T12:16:11+00:00,yes,Other
724,6821119,https://linktr.ee/Pubgpayload,http://www.phishtank.com/phish_detail.php?phish_id=6821119,2020-10-24T19:10:57+00:00,yes,2020-11-21T09:32:28+00:00,yes,Other
725,6848700,https://docsharex-authorize.firebaseapp.com/common/oauth2/authorize-cl...x,http://www.phishtank.com/phish_detail.php?phish_id=6848700,2020-11-14T14:07:08+00:00,yes,2020-11-14T14:12:39+00:00,yes,Other
